Date,nom_ar,nom_fr,unite,valeur
2025-12-04 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-04 13:00:00,Température,Température,°c,13.3
2025-12-04 11:00:00,L'humidité du sol,L'humidité du sol,mV,581.7
2025-12-04 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-04 11:00:00,Température,Température,°c,13.3
2025-12-04 09:00:00,L'humidité du sol,L'humidité du sol,mV,581.7
2025-12-04 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-04 09:00:00,Température,Température,°c,13.4
2025-12-04 07:00:00,L'humidité du sol,L'humidité du sol,mV,581.5
2025-12-04 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-04 07:00:00,Température,Température,°c,13.5
2025-12-04 05:00:00,L'humidité du sol,L'humidité du sol,mV,581.6
2025-12-04 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-04 05:00:00,Température,Température,°c,13.6
2025-12-04 03:00:00,L'humidité du sol,L'humidité du sol,mV,581.7
2025-12-04 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-04 03:00:00,Température,Température,°c,13.6
2025-12-04 01:00:00,L'humidité du sol,L'humidité du sol,mV,581.9
2025-12-04 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-04 01:00:00,Température,Température,°c,13.6
2025-12-03 23:00:00,Température,Température,°c,13.6
2025-12-03 23:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 23:00:00,L'humidité du sol,L'humidité du sol,mV,581.9
2025-12-03 21:00:00,Température,Température,°c,13.6
2025-12-03 21:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 21:00:00,L'humidité du sol,L'humidité du sol,mV,581.7
2025-12-03 19:00:00,Température,Température,°c,13.4
2025-12-03 19:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 19:00:00,L'humidité du sol,L'humidité du sol,mV,581.5
2025-12-03 17:00:00,Température,Température,°c,13.1
2025-12-03 17:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 17:00:00,L'humidité du sol,L'humidité du sol,mV,581.5
2025-12-03 15:00:00,Température,Température,°c,12.7
2025-12-03 15:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 15:00:00,L'humidité du sol,L'humidité du sol,mV,581.3
2025-12-03 13:00:00,Température,Température,°c,12.5
2025-12-03 13:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 13:00:00,L'humidité du sol,L'humidité du sol,mV,581.1
2025-12-03 11:00:00,Température,Température,°c,12.5
2025-12-03 11:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 11:00:00,L'humidité du sol,L'humidité du sol,mV,580.9
2025-12-03 09:00:00,Température,Température,°c,12.7
2025-12-03 09:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 09:00:00,L'humidité du sol,L'humidité du sol,mV,581.2
2025-12-03 07:00:00,Température,Température,°c,12.9
2025-12-03 07:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 07:00:00,L'humidité du sol,L'humidité du sol,mV,581.1
2025-12-03 05:00:00,Température,Température,°c,13.0
2025-12-03 05:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 05:00:00,L'humidité du sol,L'humidité du sol,mV,581.4
2025-12-03 03:00:00,Température,Température,°c,13.2
2025-12-03 03:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
2025-12-03 03:00:00,L'humidité du sol,L'humidité du sol,mV,581.4
2025-12-03 01:00:00,Température,Température,°c,13.4
2025-12-03 01:00:00,L'humidité du sol,L'humidité du sol,mV,581.7
2025-12-03 01:00:00,Contenu volumétrique d'eau,Contenu volumétrique d'eau,%,8.0
