Date,nom_ar,nom_fr,unite,valeur
2025-12-08 17:00:00,Point de Rosée,Point de Rosée,°c,8.3
2025-12-08 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,2.0
2025-12-08 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.5
2025-12-08 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 15:00:00,Vitesse du vent,Vitesse du vent,m/s,1.74
2025-12-08 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.5
2025-12-08 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,227.0
2025-12-08 15:00:00,Point de Rosée,Point de Rosée,°c,7.0
2025-12-08 15:00:00,Humidité relative,Humidité relative,%,39.4
2025-12-08 15:00:00,Température,Température,°c,21.4
2025-12-08 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 15:00:00,Direction du vent,Direction du vent,Deg,344.7
2025-12-08 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,435.0
2025-12-08 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.0
2025-12-08 13:00:00,Point de Rosée,Point de Rosée,°c,7.7
2025-12-08 13:00:00,Humidité relative,Humidité relative,%,39.1
2025-12-08 13:00:00,Température,Température,°c,22.3
2025-12-08 13:00:00,Direction du vent,Direction du vent,Deg,88.1
2025-12-08 13:00:00,Vitesse du vent,Vitesse du vent,m/s,0.64
2025-12-08 11:00:00,Direction du vent,Direction du vent,Deg,166.1
2025-12-08 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,991.8
2025-12-08 11:00:00,Vitesse du vent,Vitesse du vent,m/s,1.98
2025-12-08 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,432.0
2025-12-08 11:00:00,Point de Rosée,Point de Rosée,°c,7.8
2025-12-08 11:00:00,Humidité relative,Humidité relative,%,46.7
2025-12-08 11:00:00,Température,Température,°c,19.5
2025-12-08 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,990.9
2025-12-08 09:00:00,Direction du vent,Direction du vent,Deg,151.7
2025-12-08 09:00:00,Température,Température,°c,18.4
2025-12-08 09:00:00,Humidité relative,Humidité relative,%,47.3
2025-12-08 09:00:00,Point de Rosée,Point de Rosée,°c,7.0
2025-12-08 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,230.0
2025-12-08 09:00:00,Vitesse du vent,Vitesse du vent,m/s,1.3
2025-12-08 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,989.7
2025-12-08 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-08 07:00:00,Point de Rosée,Point de Rosée,°c,7.1
2025-12-08 07:00:00,Humidité relative,Humidité relative,%,59.4
2025-12-08 07:00:00,Température,Température,°c,15.0
2025-12-08 07:00:00,Direction du vent,Direction du vent,Deg,284.7
2025-12-08 07:00:00,Vitesse du vent,Vitesse du vent,m/s,1.63
2025-12-08 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.9
2025-12-08 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-08 05:00:00,Point de Rosée,Point de Rosée,°c,7.6
2025-12-08 05:00:00,Humidité relative,Humidité relative,%,71.3
2025-12-08 05:00:00,Température,Température,°c,12.7
2025-12-08 05:00:00,Direction du vent,Direction du vent,Deg,180.5
2025-12-08 05:00:00,Vitesse du vent,Vitesse du vent,m/s,1.52
2025-12-08 03:00:00,Température,Température,°c,16.1
2025-12-08 03:00:00,Vitesse du vent,Vitesse du vent,m/s,5.54
2025-12-08 03:00:00,Direction du vent,Direction du vent,Deg,305.8
2025-12-08 03:00:00,Humidité relative,Humidité relative,%,57.2
2025-12-08 03:00:00,Point de Rosée,Point de Rosée,°c,7.6
2025-12-08 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-08 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.4
2025-12-08 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-08 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-08 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.1
2025-12-08 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-08 01:00:00,Point de Rosée,Point de Rosée,°c,8.7
2025-12-08 01:00:00,Humidité relative,Humidité relative,%,61.5
2025-12-08 01:00:00,Température,Température,°c,16.1
2025-12-08 01:00:00,Vitesse du vent,Vitesse du vent,m/s,3.52
2025-12-08 01:00:00,Direction du vent,Direction du vent,Deg,305.6
2025-12-07 23:00:00,Vitesse du vent,Vitesse du vent,m/s,4.09
2025-12-07 23:00:00,Direction du vent,Direction du vent,Deg,306.8
2025-12-07 23:00:00,Température,Température,°c,16.0
2025-12-07 23:00:00,Humidité relative,Humidité relative,%,64.0
2025-12-07 23:00:00,Point de Rosée,Point de Rosée,°c,9.2
2025-12-07 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-07 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.9
2025-12-07 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.9
2025-12-07 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-07 21:00:00,Point de Rosée,Point de Rosée,°c,9.2
2025-12-07 21:00:00,Humidité relative,Humidité relative,%,63.3
2025-12-07 21:00:00,Température,Température,°c,16.2
2025-12-07 21:00:00,Direction du vent,Direction du vent,Deg,291.6
2025-12-07 21:00:00,Vitesse du vent,Vitesse du vent,m/s,3.67
2025-12-07 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,988.5
2025-12-07 19:00:00,Vitesse du vent,Vitesse du vent,m/s,2.02
2025-12-07 19:00:00,Direction du vent,Direction du vent,Deg,285.2
2025-12-07 19:00:00,Température,Température,°c,16.6
2025-12-07 19:00:00,Humidité relative,Humidité relative,%,59.1
2025-12-07 19:00:00,Point de Rosée,Point de Rosée,°c,8.6
2025-12-07 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-07 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 17:00:00,Vitesse du vent,Vitesse du vent,m/s,5.69
2025-12-07 17:00:00,Direction du vent,Direction du vent,Deg,327.3
2025-12-07 17:00:00,Température,Température,°c,17.9
2025-12-07 17:00:00,Humidité relative,Humidité relative,%,51.4
2025-12-07 17:00:00,Point de Rosée,Point de Rosée,°c,7.7
2025-12-07 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-07 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.5
2025-12-07 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 15:00:00,Vitesse du vent,Vitesse du vent,m/s,1.4
2025-12-07 15:00:00,Direction du vent,Direction du vent,Deg,334.5
2025-12-07 15:00:00,Température,Température,°c,19.0
2025-12-07 15:00:00,Humidité relative,Humidité relative,%,51.0
2025-12-07 15:00:00,Point de Rosée,Point de Rosée,°c,8.6
2025-12-07 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,248.0
2025-12-07 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,986.6
2025-12-07 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 13:00:00,Vitesse du vent,Vitesse du vent,m/s,4.45
2025-12-07 13:00:00,Direction du vent,Direction du vent,Deg,295.1
2025-12-07 13:00:00,Température,Température,°c,19.4
2025-12-07 13:00:00,Humidité relative,Humidité relative,%,49.9
2025-12-07 13:00:00,Point de Rosée,Point de Rosée,°c,8.7
2025-12-07 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,548.0
2025-12-07 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.0
2025-12-07 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.5
2025-12-07 11:00:00,Direction du vent,Direction du vent,Deg,293.3
2025-12-07 11:00:00,Température,Température,°c,17.3
2025-12-07 11:00:00,Humidité relative,Humidité relative,%,57.0
2025-12-07 11:00:00,Point de Rosée,Point de Rosée,°c,8.7
2025-12-07 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,458.0
2025-12-07 11:00:00,Vitesse du vent,Vitesse du vent,m/s,5.84
2025-12-07 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 09:00:00,Vitesse du vent,Vitesse du vent,m/s,6.99
2025-12-07 09:00:00,Direction du vent,Direction du vent,Deg,306.5
2025-12-07 09:00:00,Température,Température,°c,16.1
2025-12-07 09:00:00,Humidité relative,Humidité relative,%,60.3
2025-12-07 09:00:00,Point de Rosée,Point de Rosée,°c,8.4
2025-12-07 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,118.0
2025-12-07 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.8
2025-12-07 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.9
2025-12-07 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-07 07:00:00,Point de Rosée,Point de Rosée,°c,8.1
2025-12-07 07:00:00,Humidité relative,Humidité relative,%,60.4
2025-12-07 07:00:00,Température,Température,°c,15.8
2025-12-07 07:00:00,Direction du vent,Direction du vent,Deg,293.0
2025-12-07 07:00:00,Vitesse du vent,Vitesse du vent,m/s,4.71
2025-12-07 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 05:00:00,Vitesse du vent,Vitesse du vent,m/s,6.26
2025-12-07 05:00:00,Direction du vent,Direction du vent,Deg,314.1
2025-12-07 05:00:00,Température,Température,°c,15.6
2025-12-07 05:00:00,Humidité relative,Humidité relative,%,60.5
2025-12-07 05:00:00,Point de Rosée,Point de Rosée,°c,8.0
2025-12-07 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-07 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,986.8
2025-12-07 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 03:00:00,Vitesse du vent,Vitesse du vent,m/s,5.06
2025-12-07 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-07 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.1
2025-12-07 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-07 03:00:00,Point de Rosée,Point de Rosée,°c,7.8
2025-12-07 03:00:00,Humidité relative,Humidité relative,%,59.8
2025-12-07 03:00:00,Température,Température,°c,15.6
2025-12-07 03:00:00,Direction du vent,Direction du vent,Deg,299.6
2025-12-07 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,3.16
2025-12-07 01:00:00,Vitesse du vent,Vitesse du vent,m/s,8.34
2025-12-07 01:00:00,Direction du vent,Direction du vent,Deg,286.1
2025-12-07 01:00:00,Température,Température,°c,15.5
2025-12-07 01:00:00,Humidité relative,Humidité relative,%,59.1
2025-12-07 01:00:00,Point de Rosée,Point de Rosée,°c,7.5
2025-12-07 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-07 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.0
2025-12-07 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.0
2025-12-06 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-06 21:00:00,Point de Rosée,Point de Rosée,°c,6.5
2025-12-06 21:00:00,Humidité relative,Humidité relative,%,57.3
2025-12-06 21:00:00,Température,Température,°c,14.9
2025-12-06 21:00:00,Direction du vent,Direction du vent,Deg,313.2
2025-12-06 21:00:00,Vitesse du vent,Vitesse du vent,m/s,8.02
2025-12-06 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,987.3
2025-12-06 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-06 19:00:00,Point de Rosée,Point de Rosée,°c,6.3
2025-12-06 19:00:00,Humidité relative,Humidité relative,%,56.6
2025-12-06 19:00:00,Température,Température,°c,14.9
2025-12-06 19:00:00,Direction du vent,Direction du vent,Deg,294.6
2025-12-06 19:00:00,Vitesse du vent,Vitesse du vent,m/s,3.14
2025-12-06 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 17:00:00,Vitesse du vent,Vitesse du vent,m/s,1.62
2025-12-06 17:00:00,Direction du vent,Direction du vent,Deg,319.9
2025-12-06 17:00:00,Température,Température,°c,15.3
2025-12-06 17:00:00,Humidité relative,Humidité relative,%,47.1
2025-12-06 17:00:00,Point de Rosée,Point de Rosée,°c,4.1
2025-12-06 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,5.0
2025-12-06 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,986.4
2025-12-06 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 15:00:00,Vitesse du vent,Vitesse du vent,m/s,2.08
2025-12-06 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,984.5
2025-12-06 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,256.0
2025-12-06 15:00:00,Point de Rosée,Point de Rosée,°c,3.9
2025-12-06 15:00:00,Humidité relative,Humidité relative,%,44.4
2025-12-06 15:00:00,Température,Température,°c,16.0
2025-12-06 15:00:00,Direction du vent,Direction du vent,Deg,0.2
2025-12-06 13:00:00,Direction du vent,Direction du vent,Deg,307.9
2025-12-06 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,984.1
2025-12-06 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,468.0
2025-12-06 13:00:00,Point de Rosée,Point de Rosée,°c,4.6
2025-12-06 13:00:00,Humidité relative,Humidité relative,%,48.2
2025-12-06 13:00:00,Température,Température,°c,15.5
2025-12-06 13:00:00,Vitesse du vent,Vitesse du vent,m/s,10.95
2025-12-06 11:00:00,Vitesse du vent,Vitesse du vent,m/s,6.58
2025-12-06 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,985.9
2025-12-06 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,468.0
2025-12-06 11:00:00,Point de Rosée,Point de Rosée,°c,4.5
2025-12-06 11:00:00,Humidité relative,Humidité relative,%,51.6
2025-12-06 11:00:00,Température,Température,°c,14.3
2025-12-06 11:00:00,Direction du vent,Direction du vent,Deg,342.4
2025-12-06 09:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 09:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 09:00:00,Pression atmosphérique,Pression atmosphérique,hPa,985.7
2025-12-06 09:00:00,Vitesse du vent,Vitesse du vent,m/s,2.68
2025-12-06 09:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,244.0
2025-12-06 09:00:00,Point de Rosée,Point de Rosée,°c,4.5
2025-12-06 09:00:00,Humidité relative,Humidité relative,%,54.8
2025-12-06 09:00:00,Température,Température,°c,13.4
2025-12-06 09:00:00,Direction du vent,Direction du vent,Deg,292.1
2025-12-06 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,983.9
2025-12-06 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-06 07:00:00,Point de Rosée,Point de Rosée,°c,3.1
2025-12-06 07:00:00,Humidité relative,Humidité relative,%,53.7
2025-12-06 07:00:00,Température,Température,°c,12.2
2025-12-06 07:00:00,Direction du vent,Direction du vent,Deg,330.4
2025-12-06 07:00:00,Vitesse du vent,Vitesse du vent,m/s,3.31
2025-12-06 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,982.5
2025-12-06 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-06 05:00:00,Point de Rosée,Point de Rosée,°c,3.0
2025-12-06 05:00:00,Humidité relative,Humidité relative,%,54.0
2025-12-06 05:00:00,Température,Température,°c,12.1
2025-12-06 05:00:00,Direction du vent,Direction du vent,Deg,353.0
2025-12-06 05:00:00,Vitesse du vent,Vitesse du vent,m/s,8.39
2025-12-06 03:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.87
2025-12-06 03:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-06 03:00:00,Pression atmosphérique,Pression atmosphérique,hPa,980.9
2025-12-06 03:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-06 03:00:00,Point de Rosée,Point de Rosée,°c,2.8
2025-12-06 03:00:00,Humidité relative,Humidité relative,%,54.0
2025-12-06 03:00:00,Température,Température,°c,11.8
2025-12-06 03:00:00,Direction du vent,Direction du vent,Deg,340.4
2025-12-06 03:00:00,Vitesse du vent,Vitesse du vent,m/s,3.38
2025-12-05 23:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 23:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 23:00:00,Pression atmosphérique,Pression atmosphérique,hPa,981.8
2025-12-05 23:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-05 23:00:00,Point de Rosée,Point de Rosée,°c,3.1
2025-12-05 23:00:00,Humidité relative,Humidité relative,%,55.4
2025-12-05 23:00:00,Température,Température,°c,11.8
2025-12-05 23:00:00,Direction du vent,Direction du vent,Deg,324.8
2025-12-05 23:00:00,Vitesse du vent,Vitesse du vent,m/s,6.99
2025-12-05 21:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 21:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 21:00:00,Pression atmosphérique,Pression atmosphérique,hPa,981.4
2025-12-05 21:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-05 21:00:00,Point de Rosée,Point de Rosée,°c,5.4
2025-12-05 21:00:00,Humidité relative,Humidité relative,%,67.8
2025-12-05 21:00:00,Température,Température,°c,11.1
2025-12-05 21:00:00,Direction du vent,Direction du vent,Deg,303.0
2025-12-05 21:00:00,Vitesse du vent,Vitesse du vent,m/s,5.24
2025-12-05 19:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 19:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 19:00:00,Pression atmosphérique,Pression atmosphérique,hPa,978.9
2025-12-05 19:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-05 19:00:00,Point de Rosée,Point de Rosée,°c,4.3
2025-12-05 19:00:00,Humidité relative,Humidité relative,%,59.4
2025-12-05 19:00:00,Température,Température,°c,12.0
2025-12-05 19:00:00,Direction du vent,Direction du vent,Deg,327.8
2025-12-05 19:00:00,Vitesse du vent,Vitesse du vent,m/s,6.75
2025-12-05 17:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 17:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 17:00:00,Pression atmosphérique,Pression atmosphérique,hPa,977.8
2025-12-05 17:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,4.0
2025-12-05 17:00:00,Point de Rosée,Point de Rosée,°c,4.9
2025-12-05 17:00:00,Humidité relative,Humidité relative,%,59.6
2025-12-05 17:00:00,Température,Température,°c,12.5
2025-12-05 17:00:00,Direction du vent,Direction du vent,Deg,264.7
2025-12-05 17:00:00,Vitesse du vent,Vitesse du vent,m/s,7.4
2025-12-05 15:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 15:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 15:00:00,Pression atmosphérique,Pression atmosphérique,hPa,976.3
2025-12-05 15:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,263.0
2025-12-05 15:00:00,Point de Rosée,Point de Rosée,°c,4.2
2025-12-05 15:00:00,Humidité relative,Humidité relative,%,55.6
2025-12-05 15:00:00,Température,Température,°c,12.9
2025-12-05 15:00:00,Direction du vent,Direction du vent,Deg,286.6
2025-12-05 15:00:00,Vitesse du vent,Vitesse du vent,m/s,6.58
2025-12-05 13:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 13:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 13:00:00,Pression atmosphérique,Pression atmosphérique,hPa,977.2
2025-12-05 13:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,397.0
2025-12-05 13:00:00,Point de Rosée,Point de Rosée,°c,5.3
2025-12-05 13:00:00,Humidité relative,Humidité relative,%,56.7
2025-12-05 13:00:00,Température,Température,°c,13.8
2025-12-05 13:00:00,Direction du vent,Direction du vent,Deg,328.7
2025-12-05 13:00:00,Vitesse du vent,Vitesse du vent,m/s,6.23
2025-12-05 11:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 11:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 11:00:00,Pression atmosphérique,Pression atmosphérique,hPa,977.0
2025-12-05 11:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,476.0
2025-12-05 11:00:00,Point de Rosée,Point de Rosée,°c,5.2
2025-12-05 11:00:00,Humidité relative,Humidité relative,%,56.2
2025-12-05 11:00:00,Température,Température,°c,13.8
2025-12-05 11:00:00,Direction du vent,Direction du vent,Deg,299.1
2025-12-05 11:00:00,Vitesse du vent,Vitesse du vent,m/s,6.01
2025-12-05 07:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 07:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 07:00:00,Pression atmosphérique,Pression atmosphérique,hPa,975.7
2025-12-05 07:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-05 07:00:00,Point de Rosée,Point de Rosée,°c,3.5
2025-12-05 07:00:00,Humidité relative,Humidité relative,%,54.9
2025-12-05 07:00:00,Température,Température,°c,12.3
2025-12-05 07:00:00,Direction du vent,Direction du vent,Deg,310.3
2025-12-05 07:00:00,Vitesse du vent,Vitesse du vent,m/s,6.91
2025-12-05 05:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 05:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 05:00:00,Pression atmosphérique,Pression atmosphérique,hPa,975.8
2025-12-05 05:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-05 05:00:00,Point de Rosée,Point de Rosée,°c,2.0
2025-12-05 05:00:00,Humidité relative,Humidité relative,%,46.4
2025-12-05 05:00:00,Température,Température,°c,13.2
2025-12-05 05:00:00,Direction du vent,Direction du vent,Deg,297.6
2025-12-05 05:00:00,Vitesse du vent,Vitesse du vent,m/s,2.11
2025-12-05 01:00:00,Évapotranspiration journalière,Évapotranspiration journalière,mm/j,2.46
2025-12-05 01:00:00,Évapotranspiration Horaire,Évapotranspiration Horaire,mm/h,0.0
2025-12-05 01:00:00,Pression atmosphérique,Pression atmosphérique,hPa,978.2
2025-12-05 01:00:00,Rayonnement solaire,Rayonnement solaire,W/m²,0.0
2025-12-05 01:00:00,Point de Rosée,Point de Rosée,°c,0.0
2025-12-05 01:00:00,Humidité relative,Humidité relative,%,40.2
